eval_condition,test_env,policy_family,train_seed,policy_label,checkpoint,agent_cfg_path,eval_seed,num_envs,episode_index,source_env_index,has_obstacles,n_obstacles,episode_length,episode_return,grasp_success,task_completion_time,collision_frequency,near_obstacle_rate,mean_clearance,min_clearance,max_object_z,reward_term_reaching_object,reward_term_lifting_object,reward_term_object_goal_tracking,reward_term_object_goal_tracking_fine_grained,reward_term_action_rate,reward_term_joint_vel,reward_term_obstacle_1_penalty,reward_term_obstacle_2_penalty,reward_term_obstacle_contact_penalty,reward_term_obstacle_3_penalty,reward_term_obstacle_4_penalty
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,83,3,False,0,250.0,86.14608001708984,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.32392168045043945,75.0,10.82745361328125,7.450580596923828e-06,-0.0006097382283769548,-0.004655566997826099,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,84,4,False,0,250.0,86.44815826416016,0.0,250.0,0.0,0.0,nan,nan,0.055000171065330505,0.3898492455482483,75.0,11.063879013061523,8.940696716308594e-06,-0.0008908739546313882,-0.004689866676926613,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,85,5,False,0,250.0,83.96171569824219,0.0,250.0,0.0,0.0,nan,nan,0.05500015243887901,0.44029173254966736,75.0,8.528955459594727,1.490119643676735e-06,-0.00169089634437114,-0.005867684725672007,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,86,6,False,0,250.0,94.91690063476562,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.3491751253604889,75.0,19.574169158935547,0.00036656943848356605,-0.0011759070912376046,-0.005683593917638063,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,87,7,False,0,250.0,84.97224426269531,0.0,250.0,0.0,0.0,nan,nan,0.055000003427267075,0.3432869613170624,75.0,9.638449668884277,2.98023928735347e-06,-0.0019944736268371344,-0.007473299745470285,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,88,8,False,0,250.0,99.95061492919922,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.28420349955558777,75.0,24.666311264038086,0.0018328428268432617,-0.00013852238771505654,-0.0016049264231696725,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,89,9,False,0,250.0,96.7981185913086,0.0,250.0,0.0,0.0,nan,nan,0.055000025779008865,0.3625926375389099,75.0,21.44194793701172,0.0006869425415061414,-0.0010337840067222714,-0.006079229060560465,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,90,10,False,0,250.0,92.55804443359375,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.29683300852775574,75.0,17.269432067871094,0.0001564621925354004,-0.0015607760287821293,-0.006831046659499407,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,91,11,False,0,250.0,80.46949768066406,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.4056113362312317,75.0,5.073153972625732,0.0,-0.0017151213251054287,-0.007580148056149483,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,92,12,False,0,250.0,91.6456527709961,0.0,250.0,0.0,0.0,nan,nan,0.05500006303191185,0.35880425572395325,75.0,16.29275894165039,0.00010579800436971709,-0.0009387878235429525,-0.005011667963117361,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,93,13,False,0,250.0,89.23888397216797,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.3499245345592499,75.0,13.89622688293457,3.725290298461914e-05,-0.0014713284326717257,-0.005829200614243746,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,94,14,False,0,250.0,92.2925796508789,0.0,250.0,0.0,0.0,nan,nan,0.055000003427267075,0.3489076793193817,75.0,16.950651168823242,0.00013858114834874868,-0.0013696394162252545,-0.005774400662630796,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,95,15,False,0,250.0,102.60126495361328,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.280025839805603,75.0,27.326688766479492,0.0038176693487912416,-0.0018328827572986484,-0.007475051563233137,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,96,0,False,0,250.0,88.85345458984375,0.0,250.0,0.0,0.0,nan,nan,0.05500037223100662,0.27903836965560913,75.0,24.036256790161133,0.0015258825151249766,-2.5340182781219482,-7.929285526275635,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,97,1,False,0,250.0,83.18915557861328,0.0,250.0,0.0,0.0,nan,nan,0.055000003427267075,0.35614728927612305,75.0,12.457194328308105,1.7881393432617188e-05,-0.5276065468788147,-4.0965776443481445,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,98,2,False,0,250.0,73.01530456542969,0.0,250.0,0.0,0.0,nan,nan,0.055000338703393936,0.3989492356777191,75.0,6.376183986663818,0.0,-1.673712968826294,-7.0861358642578125,0.0,0.0,0.0,,
BL,Isaac-Franka-Grasping-Baseline-v0,R16,789,R16_s789,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\obstacle_training\R16_final_s789\nn\last_franka_grasping_ep_1500_rew__104.576706_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_r16_ppo_cfg.yaml,42,16,99,3,False,0,250.0,70.99444580078125,0.0,250.0,0.0,0.0,nan,nan,0.054999999701976776,0.4218980073928833,75.0,5.67318058013916,0.0,-1.9962788820266724,-8.104391098022461,0.0,0.0,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,0,0,True,2,250.0,146.22256469726562,1.0,76.0,0.0,0.0,0.1484984130859375,0.08719048649072647,0.3020021617412567,3.6527926921844482,75.0,61.91094970703125,5.669058799743652,-0.0004651253402698785,-0.00870036892592907,-0.0007013775175437331,-0.00040028864168561995,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,1,1,True,2,250.0,146.72203063964844,1.0,76.0,0.0,0.712,0.08245651245117187,0.05728911608457565,0.243903249502182,3.7088682651519775,75.0,62.42059326171875,5.610961437225342,-0.00041469233110547066,-0.008145753294229507,-0.009434279054403305,-0.0004047284892294556,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,2,2,True,2,250.0,161.2855987548828,1.0,76.0,0.0,0.0,0.16171807861328125,0.08554747700691223,0.3318397104740143,3.771482229232788,75.0,68.3631362915039,14.161239624023438,-0.000458203605376184,-0.008974849246442318,-0.0003489167138468474,-0.00045499001862481236,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,3,3,True,2,250.0,155.21412658691406,1.0,76.0,0.0,0.0,0.20216502380371093,0.08592639863491058,0.3917304575443268,3.9487411975860596,75.0,65.22562408447266,11.049856185913086,-0.0005221451865509152,-0.00910007394850254,-0.0002899683022405952,-0.00019306145259179175,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,4,4,True,2,250.0,162.67591857910156,1.0,75.0,0.0,0.0,0.24625103759765626,0.08160672336816788,0.38713589310646057,4.027715682983398,75.0,68.0462646484375,15.613106727600098,-0.0014298929600045085,-0.00922677107155323,-0.00023539939138572663,-0.0002173472021240741,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,5,5,True,2,250.0,155.35264587402344,1.0,76.0,0.0,0.0,0.20932933044433594,0.08532637357711792,0.3898376226425171,3.9283230304718018,75.0,65.44026184082031,10.993653297424316,-0.0003705309936776757,-0.00881407130509615,-0.0002751601568888873,-0.00019504108058754355,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,6,6,True,2,250.0,156.23089599609375,1.0,76.0,0.0,0.0,0.11885640716552734,0.08109845221042633,0.29474005103111267,3.6457722187042236,75.0,66.85249328613281,10.746034622192383,-0.000455798814073205,-0.009399188682436943,-0.0020066264551132917,-0.0015366602456197143,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,7,7,True,2,250.0,149.03335571289062,1.0,76.0,0.0,0.0,0.178845947265625,0.08371561765670776,0.29181554913520813,3.9062187671661377,75.0,63.24716567993164,6.889127731323242,-0.00044432884897105396,-0.008074300363659859,-0.0003943014016840607,-0.0003010123036801815,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,8,8,True,2,250.0,148.21133422851562,1.0,75.0,0.0,0.0,0.2714215087890625,0.08220922946929932,0.4846985638141632,4.203680038452148,75.0,60.730186462402344,8.286712646484375,-0.0003264137776568532,-0.008450094610452652,-0.0002534868544898927,-0.00018900574650615454,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,9,9,True,2,250.0,150.58901977539062,1.0,76.0,0.0,0.0,0.16584141540527345,0.0830167829990387,0.2603723108768463,4.137228012084961,75.0,64.12879943847656,7.332954406738281,-0.0005660435417667031,-0.008665947243571281,-0.0005250897374935448,-0.00025848386576399207,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,10,10,True,2,250.0,160.29074096679688,1.0,76.0,0.0,0.004,0.2760298156738281,0.07964016497135162,0.3922865390777588,4.094951629638672,75.0,66.99237060546875,14.21343994140625,-0.0007446188828907907,-0.008862816728651524,-0.00022807256027590483,-0.00021310709416866302,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,11,11,True,2,250.0,152.3846435546875,1.0,76.0,0.0,0.0,0.20077345275878905,0.08216884732246399,0.3076387643814087,4.10365629196167,75.0,64.61752319335938,8.672643661499023,-0.00039403981645591557,-0.008195369504392147,-0.00032372039277106524,-0.00023504342243541032,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,12,12,True,2,250.0,147.9936065673828,1.0,76.0,0.0,0.0,0.208392333984375,0.08352625370025635,0.31658676266670227,4.012296676635742,75.0,62.108787536621094,6.881301403045654,-0.0004306460323277861,-0.007815686985850334,-0.00030230983975343406,-0.00017508844030089676,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,13,13,True,2,250.0,148.23477172851562,1.0,76.0,0.0,0.0,0.26427960205078127,0.08208547532558441,0.42884010076522827,4.3036627769470215,75.0,61.74942398071289,7.189689636230469,-0.00035550506436266005,-0.007219076156616211,-0.0002554170787334442,-0.00018976764113176614,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,14,14,True,2,250.0,154.814453125,1.0,76.0,0.0,0.0,0.19004673767089844,0.0845116525888443,0.359819233417511,3.919163942337036,75.0,65.2542724609375,10.64979076385498,-0.0004606391303241253,-0.00780780054628849,-0.0002279362961417064,-0.00026655360125005245,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,15,15,True,2,250.0,144.85101318359375,1.0,75.0,0.0,0.0,0.25192257690429687,0.08324635028839111,0.4463145136833191,4.023521900177002,75.0,59.841773986816406,5.995363712310791,-0.00046755309449508786,-0.008825739845633507,-0.00021271183504723012,-0.00018715017358772457,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,16,0,True,2,250.0,141.3030242919922,1.0,76.0,0.0,0.0,0.19426991271972657,0.08347908407449722,0.27806395292282104,4.228158473968506,75.0,58.184242248535156,3.9012510776519775,-0.0008226089412346482,-0.009253623895347118,-0.00035626321914605796,-0.00017791619757190347,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,17,1,True,2,250.0,156.89707946777344,1.0,77.0,0.0,0.0,0.28585186767578125,0.08658352494239807,0.47026538848876953,4.085891246795654,75.0,64.67911529541016,13.142265319824219,-0.000803888076916337,-0.008972077630460262,-0.0002433053741697222,-0.0001779123704181984,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,18,2,True,2,250.0,151.69818115234375,1.0,76.0,0.0,0.0,0.14437678527832032,0.08549842238426208,0.3343256413936615,3.8947582244873047,75.0,64.00701141357422,8.808472633361816,-0.0005225787172093987,-0.009951982647180557,-0.0007853835122659802,-0.0008236007997766137,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,19,3,True,2,250.0,146.2542266845703,1.0,75.0,0.0,0.0,0.22053346252441405,0.08489520102739334,0.38157883286476135,3.986403703689575,75.0,60.72309494018555,6.555080890655518,-0.0005115955718792975,-0.009453237988054752,-0.00019100455392617732,-0.00022708035248797387,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,20,4,True,2,250.0,158.24476623535156,1.0,76.0,0.0,0.0,0.3027331237792969,0.08670152723789215,0.4683213233947754,4.001379489898682,75.0,65.5522689819336,13.700634956359863,-0.0007276929682120681,-0.008390065282583237,-0.0002288910181960091,-0.0001561158715048805,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,21,5,True,2,250.0,161.27467346191406,1.0,76.0,0.0,0.0,0.1693141784667969,0.08333684504032135,0.30619338154792786,4.008810520172119,75.0,68.29998016357422,13.973418235778809,-0.0005472688935697079,-0.0063850851729512215,-0.000267664494458586,-0.0004106149426661432,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,22,6,True,2,250.0,153.1920928955078,1.0,76.0,0.0,0.0,0.17022061157226562,0.08451507985591888,0.35541078448295593,3.872943639755249,75.0,64.48694610595703,9.842906951904297,-0.0005560630233958364,-0.009531546384096146,-0.00023480807431042194,-0.00038748272345401347,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,23,7,True,2,250.0,149.11160278320312,1.0,76.0,0.0,0.0,0.2809007263183594,0.08350017666816711,0.50030916929245,4.477352142333984,75.0,61.14076614379883,8.502771377563477,-0.00035372437559999526,-0.008500765077769756,-0.00024676171597093344,-0.00017600740829948336,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,24,8,True,2,250.0,150.895751953125,1.0,76.0,0.0,0.0,0.21900323486328124,0.08168986439704895,0.3500843644142151,4.12728214263916,75.0,63.46433639526367,8.312102317810059,-0.0004339093866292387,-0.007049922831356525,-0.00028608719003386796,-0.00020822783699259162,0.0,,
A,Isaac-Franka-Grasping-A-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,25,9,True,2,250.0,161.7772979736328,1.0,76.0,0.0,0.004,0.2815621337890625,0.07923820614814758,0.4133830666542053,4.133561134338379,75.0,67.49933624267578,15.150520324707031,-0.00032364611979573965,-0.005376270040869713,-0.0002544446906540543,-0.00022608674771618098,0.0,,
